PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,Churn
-1.960394234204183,-0.8321131931145461,3.050143511421528,-0.9088341924768932,0.26183063693391595,1.3223408914162051,1.8154856973166251,0.001495398339482714,1.2021315646000643,0.47007576513268473,0.21707411880974023,-1.250254066771467,-1.692062028555925,0.5709164960487386,-0.18914844674949324,-0.055003612332123225,-0.8161423048163663,-1.0355028393348655,-0.17563343409197776,0.011783831935063624,0.9259611852495183,False
-1.032443677192887,1.6545661973311125,1.605136997113054,2.544311070395397,0.14559651116856615,-0.7024417785680045,-1.5957592606051532,0.6428801813604944,-0.8162708973370157,0.632677876410917,0.8444025826978774,0.6807592569826522,0.5727857473928847,-0.43283537081147655,-1.6245120618875397,-1.0555843528712028,0.6464796754792356,0.06164958714743231,-0.13772467159391794,0.9160415897888429,-0.36223010042721754,False
-1.9306926565324636,-0.3618967602248472,2.266538618926576,-0.04422656565660759,-0.06904664603591697,-0.7474623474513566,-1.808615380736941,-0.6287025030470625,-1.3704141706218465,1.2815135911209996,0.4625247448306055,-1.4514209428836395,-0.629495457858585,-0.25325767932917964,-0.6784849866513936,0.38633243197570005,1.3313691530737126,-0.13775583880709022,0.039083534915565855,0.1048563240663981,0.3967307423852705,True
-0.08360277075466493,2.5485407103277926,3.2537852511642464,1.7321131175719455,1.8301192832551323,-1.3428037131244794,1.2260274159817086,0.4480235247478283,-0.9589375579672073,-0.5950101444029385,0.5731176466999776,0.9985414719484857,0.2224522947965269,-0.9789768417016245,-0.8258040702322526,-0.8764712641108365,-1.9780820929963407,0.4732966468460762,-0.11697144612695987,-0.42984572969417284,0.1333610801910987,False
-1.6968337901636739,-2.9178147765912232,-0.119954935823284,-0.1654150299859855,-0.05987337536917441,0.019862028993679275,0.1660955327423593,-0.5170347747361045,0.9410007709514016,-0.8422014983611232,0.6552826712874831,-0.6014621482506517,-0.24168186537770983,-1.0348207213238914,0.007696477630263055,-0.4094632499651074,-0.2175527879144629,0.02003850755408638,0.024738185758440927,0.7348290041313866,-0.028938177262259775,True
0.9876347898173393,-3.3808004754369354,-0.22604550866321083,-0.076557807154237,-0.12105405245483244,0.055598036162134774,-0.5425015281719139,0.33893217445824564,1.2618185607527495,-1.5774633734555459,-0.43569896810394854,0.2119234406960384,0.6571051187945407,0.8408601671859496,-0.8335733166658749,-0.6254308488696804,0.19118914112254934,0.3615637619279651,0.03950258840181692,-0.18766770736705082,0.6705327156570914,True
0.6866969221489934,-1.4358640394427107,-0.8599151626641987,-0.26261138518703964,-1.72080114365204,0.394594436283019,-0.03733792752849782,-1.688616039839333,-1.7625112157357137,-0.43919778131009696,-0.6046437599048565,-0.7065129178830565,-1.208925306865976,1.0559938860119946,0.1849178584816037,0.7903055019717841,-0.01268596946408033,1.8365878395925304,-0.9822842011939711,0.016300999872114075,0.10569886738531323,False
-2.955239603431013,0.5465988131381019,3.3703338656130417,-0.3258181892000978,0.06729349573865005,-0.6697207493488194,-0.8294078920647576,-0.14701722553902252,0.9430021843214187,0.910009446989722,-0.03540567401313507,0.6361709404718455,-0.41995911945656145,-0.28821232040863953,-1.9723364044946172,0.9955999432184048,-1.4524534336988382,0.12575083670202414,-0.14388658562222043,0.015818097581428315,-0.1085314742660411,False
2.36816088141305,-2.3966182782891243,-0.2609350868855086,-0.4290183126730709,0.01556851437331029,0.8771236885520585,-0.739384805117875,0.20421765236627018,1.2282353039108362,-1.1443798601527728,-0.4235670282439039,0.20435801563136613,1.1587049216359797,0.3638783546454723,0.5734877260564084,-0.8788378685038161,-0.8906169002840454,-1.1228525578778032,-0.24955210279861845,-0.8304326220896666,0.2794113361177038,True
0.14742229072572519,2.555961098152007,0.9240236124962787,1.6787488416830463,1.9789436417578872,-0.13074323534342294,0.6161341207383613,-1.090426642821964,-1.5513213086788376,0.2982165321493178,1.7995468234271812,0.11240523162239505,-1.0650509691637111,-0.21159293364665452,-0.39544921173812764,0.7152872626527111,1.0946107835777688,1.3259053080363967,0.3085957339925387,0.5949465090078524,-1.1226176723825751,False
-2.0083103549058645,0.5706056740710826,1.463664851536807,-0.6463448460548537,0.2217393607938643,1.740043146902425,-1.5268781448547994,-1.0773814355345392,-1.4862519707241317,1.2768773568666256,-0.28672505017890393,-0.8108723260610743,1.0026178663517462,-0.7057458083223004,-1.0254833071986875,0.30554300648022825,0.7558180449894125,-0.18951045429236796,-0.005872316056360484,0.36507584693199485,-0.39788455975431414,False
-2.850808795399728,1.8836955293111004,-1.4112168155183022,-0.4372096027330257,-2.1113017024007648,-1.4302770606716546,0.9306332661635028,0.8171289995788428,-0.6433344469747032,-1.1746422273408113,0.33392669356631355,0.4876300189767594,-0.29730378456337153,-0.45050779362199617,0.28760522252425,0.14258401176802687,0.49832672505470965,0.21837885094131737,0.031697826293174185,0.2271509838747693,0.9368587910625126,False
2.866335436545901,0.4032872955358603,-1.612488849217959,2.391323757761973,-1.4800578803068802,0.1853256166581493,0.3538193751992792,0.3482647527030881,-0.8839926474016732,-0.884621683487192,-0.7910001854290969,1.7905305879987117,0.19861924397407077,1.0705156441709154,-0.9619229749459016,-0.0747488201591748,-0.5781709961022955,-1.0195242506554918,-0.339809032922589,0.7174396922260783,-0.246296735124006,False
2.7928997865995466,-1.6405413101428916,-0.7436346867546414,-0.23968322997805572,1.4362832149536349,-1.515998785713013,-0.26323450756711486,-0.09856205260923283,-1.3513981257906356,-0.919741702208978,-1.1243431755011046,-0.19694639902410854,-1.203246244347313,1.354128691653219,-0.7245350429416954,-0.3184080189903703,0.41324925078014974,0.17911323048960018,0.056416272891060305,-0.5647825972405307,-0.4332753045971501,True
1.9973943572570023,-2.3330778048111123,1.0371467156551495,-0.0020512913168695373,-0.18966510270344825,-0.046457886114171176,-1.228717044403712,0.8855263185004222,-0.603094953726061,-1.6642568742146087,0.18708525648153615,0.3271393966381733,0.7852968236844274,-2.001552797939121,-0.14331844219154788,-0.36528404356576494,0.24231996063039904,-0.036800649985465055,-0.026298953468603045,-1.3282264158630739,-0.053985670538876596,False
5.043522524899493,2.1499521778676405,-1.12746344476868,-1.0380465966524326,-1.774424449170714,0.4658371885264166,-1.1575784936787037,-0.9075195787845074,0.7384612322798578,-0.2614887901186831,0.26917533217888884,1.3214878042383122,-0.644558434840308,-0.24640840570931072,0.037964014040355126,0.2876357070105695,-0.43803116364320843,0.5682113237609762,0.09777575130022009,-0.31568139973777143,0.1301237869264464,False
-3.041639633479814,1.8118427272214956,-1.1984200304496244,2.596938256299103,0.1648074282065207,-0.8294645271533825,-0.7650391689654247,0.7391708003893239,1.4432480313493201,0.24904330864263802,0.07635792225479343,-0.03195609739312487,-0.3862223477987673,-0.04194396622507635,-0.17591535679470044,0.12149444544725467,-0.13115836766790795,-0.16428625141521905,-0.07735676280651387,-0.22690723789161263,-0.7874365747569929,False
3.6563135329864482,1.4036754278193,-1.667395193016102,-1.0362776910874827,1.3446214041474216,-0.7175238118906533,-0.8121444544810361,0.6296853464650973,-0.9866035876773736,-1.277053205656875,0.14372415879026976,1.5272364035670534,0.2980703681427255,-0.28172601535261244,-1.983438528666772,0.49633412880201094,0.09567317274322157,1.914707769795523,0.2796989663796613,0.5001024691385936,-0.7731011846668907,False
-0.9897169373764181,1.079710458462598,1.528561164977639,-0.7103789721038468,-1.4845410070075091,1.1946364444991813,0.0719871589797629,-2.316915875117668,0.15119495813168587,-0.4609340449793552,-0.314458174316417,1.8123615321090187,0.7933190509408383,0.31695050221073434,1.4051383416636605,-1.900283622457853,-0.10229996148660955,-0.15097894359563577,-0.05973828356013531,-0.0032359713615945076,-0.3115900628179755,True
0.678539921169324,-2.7249066425236026,0.2815163848536815,-0.02971515459950567,-0.08674551941344569,-0.07431508532337142,-0.274142567679639,0.014206686361230517,1.1297763418792846,-0.8086466010082985,0.12623033742632514,-0.3094423246248267,-1.725327455895503,-0.2735266646046393,-0.20257650020627657,-1.4065484381310982,0.8081102618892719,-0.21304434874020958,1.4903854580690168,-0.12098727523911451,0.039470021279090335,False
-1.2731365314418797,-1.8575264781044325,3.3464963713869715,-0.4474794423654371,-0.06673128248883084,0.08761116225873752,2.241486433699583,2.414910111443293,-0.10299011124111444,0.7125640653703404,-1.2213861361106908,0.41968180857219123,0.4464744078920363,0.1016024755078403,-0.6574169362857911,-1.0048195436893417,-0.15033712166413246,0.6451817914720529,1.4789936920349998,-0.3894025201682352,0.36681386157505896,True
